Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,ind1,ind2,Month,Year,ProfitMargin
9254,CA-2020-102309,2020-09-23,25-09-2020,Second Class,DO-13645,Doug O'Connell,Consumer,United States,Pine Bluff,Arkansas,South,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,115.96,2,6.2208,,Online,,,September,2020,0.05364608485684719
3372,CA-2020-123778,2020-09-23,30-09-2020,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,San Francisco,California,West,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",144.824,6,9.0384,,COD,,,September,2020,0.0624095453792189
5416,US-2020-125647,2020-09-23,28-09-2020,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,123.736,4,7.2576,,Online,,,September,2020,0.058653908320941354
3177,US-2020-132059,2020-09-23,29-09-2020,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Fort Collins,Colorado,West,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,132.984,2,0.5998,,COD,,,September,2020,0.004510317030620225
5417,US-2020-125647,2020-09-23,28-09-2020,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,157.984,2,-8.9964,,COD,,,September,2020,-0.0569450070893255
1269,CA-2020-121412,2020-09-23,27-09-2020,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,Louisville,Colorado,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,133.328,3,3.666,,COD,,,September,2020,0.02749609984399376
5415,US-2020-125647,2020-09-23,28-09-2020,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,Central,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,188.176,6,-197.5752,,COD,,,September,2020,-1.049948983929938
8835,US-2020-132675,2020-09-24,28-09-2020,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,106.9,2,25.172,,COD,,,September,2020,0.23547240411599626
3494,CA-2020-142034,2020-09-24,28-09-2020,Standard Class,KB-16240,Karen Bern,Corporate,United States,Saint Cloud,Minnesota,Central,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,112.0,4,12.96,,COD,,,September,2020,0.11571428571428573
718,CA-2020-108910,2020-09-24,29-09-2020,Standard Class,KC-16540,Kelly Collister,Consumer,United States,Newark,Ohio,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",129.056,3,24.4758,,COD,,,September,2020,0.18965255393007685
8485,CA-2020-142391,2020-09-24,24-09-2020,Same Day,PB-19150,Philip Brown,Consumer,United States,Seattle,Washington,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,243.8,10,71.928,,COD,,,September,2020,0.2950287120590648
635,CA-2020-144694,2020-09-24,26-09-2020,Second Class,BD-11605,Brian Dahlen,Consumer,United States,Miami,Florida,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",245.944,3,85.5297,,COD,,,September,2020,0.34776087239371567
5595,CA-2020-160325,2020-09-24,24-09-2020,Same Day,BP-11095,Bart Pistole,Corporate,United States,Lawrence,Massachusetts,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,432.98,2,109.7544,,COD,,,September,2020,0.2534860732597349
7923,CA-2020-134096,2020-09-24,29-09-2020,Standard Class,PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,South,TEC-PH-10000526,Technology,Phones,Vtech CS6719,433.96,5,38.396,,COD,,,September,2020,0.08847820075583003
5596,CA-2020-160325,2020-09-24,24-09-2020,Same Day,BP-11095,Bart Pistole,Corporate,United States,Lawrence,Massachusetts,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,474.85,3,131.355,,Online,,,September,2020,0.27662419711487835
6042,CA-2020-122364,2020-09-24,29-09-2020,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,West,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),554.28,3,177.198,,COD,,,September,2020,0.3196904091794761
9353,CA-2020-148411,2020-09-24,26-09-2020,First Class,RO-19780,Rose O'Brian,Consumer,United States,Chicago,Illinois,Central,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,563.464,2,-14.8704,,Online,,,September,2020,-0.02639103829170985
3496,CA-2020-142034,2020-09-24,28-09-2020,Standard Class,KB-16240,Karen Bern,Corporate,United States,Saint Cloud,Minnesota,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",649.92,4,181.176,,Online,,,September,2020,0.2787666174298375
3495,CA-2020-142034,2020-09-24,28-09-2020,Standard Class,KB-16240,Karen Bern,Corporate,United States,Saint Cloud,Minnesota,Central,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,666.9,5,275.478,,COD,,,September,2020,0.41307242465137206
6041,CA-2020-122364,2020-09-24,29-09-2020,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,892.2,3,75.18,,COD,,,September,2020,0.08426361802286483
3588,CA-2020-121839,2020-09-24,28-09-2020,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Lancaster,Ohio,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1191.694,3,-253.4337,,COD,,,September,2020,-0.21266675841281402
9695,CA-2020-130148,2020-09-24,28-09-2020,Second Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,109.3,2,2.19,,COD,,,September,2020,0.020036596523330282
9354,CA-2020-148411,2020-09-24,26-09-2020,First Class,RO-19780,Rose O'Brian,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,113.424,3,3.7128,,Online,,,September,2020,0.032733812949640284
8837,US-2020-132675,2020-09-24,28-09-2020,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,South,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",98.72,3,4.9608,,COD,,,September,2020,0.05025121555915721
7924,CA-2020-134096,2020-09-24,29-09-2020,Standard Class,PP-18955,Paul Prost,Home Office,United States,Hollywood,Florida,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,94.57,3,-11.418,,COD,,,September,2020,-0.12073596277889394
8838,US-2020-132675,2020-09-24,28-09-2020,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,South,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,97.75,5,7.56,,COD,,,September,2020,0.07734015345268541
8836,US-2020-132675,2020-09-24,28-09-2020,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,South,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,103.28,4,3.7128,,COD,,,September,2020,0.03594887683965918
8834,US-2020-132675,2020-09-24,28-09-2020,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,South,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",127.51,1,3.8775,,COD,,,September,2020,0.030409379656497527
634,CA-2020-144694,2020-09-24,26-09-2020,Second Class,BD-11605,Brian Dahlen,Consumer,United States,Miami,Florida,South,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",114.88,3,2.4585,,COD,,,September,2020,0.021400591922005573
5184,CA-2020-163335,2020-09-24,27-09-2020,First Class,AG-10675,Anna Gayman,Consumer,United States,Columbus,Georgia,South,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,154.29,3,10.0725,,COD,,,September,2020,0.06528290880808867
5185,CA-2020-163335,2020-09-24,27-09-2020,First Class,AG-10675,Anna Gayman,Consumer,United States,Columbus,Georgia,South,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,127.71,7,17.8066,,Online,,,September,2020,0.13942995849972595
9694,CA-2020-130148,2020-09-24,28-09-2020,Second Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,West,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,150.08,6,15.2292,,Online,,,September,2020,0.10147388059701493
3143,CA-2020-162572,2020-09-25,27-09-2020,Second Class,RB-19360,Raymond Buch,Consumer,United States,Cincinnati,Ohio,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,161.96,5,35.988,,COD,,,September,2020,0.22220301308965176
5715,CA-2020-116939,2020-09-25,29-09-2020,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Richmond,Virginia,South,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,191.55,5,47.9385,,Online,,,September,2020,0.25026624902114325
7087,CA-2020-112004,2020-09-25,28-09-2020,First Class,AH-10075,Adam Hart,Corporate,United States,Chester,Pennsylvania,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,220.896,2,-42.9516,,COD,,,September,2020,-0.1944426336375489
2036,CA-2020-162481,2020-09-25,29-09-2020,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Rochester,Minnesota,Central,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",285.97,3,51.2943,,Online,,,September,2020,0.17936951428471518
363,CA-2020-144904,2020-09-25,01-10-2020,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,503.646,3,86.8704,,COD,,,September,2020,0.17248305357334318
2035,CA-2020-162481,2020-09-25,29-09-2020,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Rochester,Minnesota,Central,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,109.26,2,3.8822,,COD,,,September,2020,0.03553175910671792
7086,CA-2020-112004,2020-09-25,28-09-2020,First Class,AH-10075,Adam Hart,Corporate,United States,Chester,Pennsylvania,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,85.595,5,-6.303,,Cards,,,September,2020,-0.0736374788246977
364,CA-2020-144904,2020-09-25,01-10-2020,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,East,OFF-AR-10003732,Office Supplies,Art,Newell 333,115.56,2,1.4456,,Online,,,September,2020,0.012509518864659052
3144,CA-2020-162572,2020-09-25,27-09-2020,Second Class,RB-19360,Raymond Buch,Consumer,United States,Cincinnati,Ohio,East,OFF-AR-10001547,Office Supplies,Art,Newell 311,131.608,6,0.9282,,Online,,,September,2020,0.007052762749984803
362,CA-2020-144904,2020-09-25,01-10-2020,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,East,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",123.7,2,9.936,,Online,,,September,2020,0.08032336297493936
7871,CA-2020-122112,2020-09-25,29-09-2020,Standard Class,CA-11965,Carol Adams,Corporate,United States,Lakewood,Ohio,East,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,135.448,4,8.8624,,COD,,,September,2020,0.065430275825409
5152,CA-2020-169929,2020-09-25,28-09-2020,First Class,LS-17200,Luke Schmidt,Corporate,United States,Helena,Montana,West,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,154.9,5,10.374,,Cards,,,September,2020,0.06697224015493868
365,CA-2020-144904,2020-09-25,01-10-2020,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,East,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,164.12,8,20.7328,,Cards,,,September,2020,0.1263270777479893
4564,CA-2020-129490,2020-09-26,30-09-2020,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Miramar,Florida,South,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",446.136,4,-57.6312,,Online,,,September,2020,-0.12917854645220292
7531,US-2020-106145,2020-09-26,26-09-2020,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,West,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,947.176,3,314.2719,,Online,,,September,2020,0.3317988420314704
7763,CA-2020-156391,2020-09-26,28-09-2020,First Class,SL-20155,Sara Luxemburg,Home Office,United States,Salem,Oregon,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,88.224,1,0.556,1.0,Online,,,September,2020,0.006302140007254262
7528,US-2020-106145,2020-09-26,26-09-2020,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,112.24,3,2.9568,,Online,,,September,2020,0.026343549536707058
7530,US-2020-106145,2020-09-26,26-09-2020,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",90.04,3,5.538,,Cards,,,September,2020,0.06150599733451799
7529,US-2020-106145,2020-09-26,26-09-2020,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,West,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,117.88,6,16.146,,COD,,,September,2020,0.13696979979640314
7527,US-2020-106145,2020-09-26,26-09-2020,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,West,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,181.88,6,33.0648,,COD,,,September,2020,0.18179458983945457
4463,US-2020-125717,2020-09-28,01-10-2020,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,126.776,4,-58.8616,,COD,,,September,2020,-0.4642960812772134
4461,US-2020-125717,2020-09-28,01-10-2020,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,West,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",186.184,2,-29.4368,,Online,,,September,2020,-0.15810595969578484
4465,US-2020-125717,2020-09-28,01-10-2020,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,West,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,254.792,2,26.224,,Online,,,September,2020,0.10292316870231405
5462,CA-2020-101574,2020-09-28,04-10-2020,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Los Angeles,California,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,80.24,3,4.4352,1.0,Cards,,,September,2020,0.05527417746759721
6321,CA-2020-160017,2020-09-28,02-10-2020,Standard Class,SP-20860,Sung Pak,Corporate,United States,Jacksonville,Florida,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,108.368,2,3.6288,,Online,,,September,2020,0.033485899896648456
8054,CA-2020-152205,2020-09-28,05-10-2020,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,97.655,1,-1.8585,,Online,,,September,2020,-0.019031283600430087
4464,US-2020-125717,2020-09-28,01-10-2020,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,West,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,93.352,3,5.2026,,Online,,,September,2020,0.055730996657811296
1069,US-2020-139955,2020-09-28,30-09-2020,Second Class,CM-12160,Charles McCrossin,Consumer,United States,Brownsville,Texas,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,110.744,1,-0.3488,,Online,,,September,2020,-0.0031496062992125984
4462,US-2020-125717,2020-09-28,01-10-2020,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,West,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,142.384,2,1.3596,,COD,,,September,2020,0.009548825710754019
4460,US-2020-125717,2020-09-28,01-10-2020,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,154.776,1,3.2776,,COD,,,September,2020,0.021176409779293946
4472,CA-2020-121300,2020-09-29,29-09-2020,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",100.686,1,-15.4666,,COD,,,September,2020,-0.15361222016963627
5794,CA-2020-140186,2020-09-29,02-10-2020,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",101.75,1,15.525,1.0,Cards,,,September,2020,0.15257985257985257
9802,CA-2020-137918,2020-09-29,06-10-2020,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Lodi,California,West,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",109.3,7,28.217,,COD,,,September,2020,0.25816102470265323
5793,CA-2020-140186,2020-09-29,02-10-2020,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,West,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",115.84,2,25.4384,1.0,Online,,,September,2020,0.21959944751381216
7663,US-2020-141509,2020-09-29,01-10-2020,First Class,SC-20575,Sonia Cooley,Consumer,United States,Los Angeles,California,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,149.2,5,25.792,,Cards,,,September,2020,0.17286863270777483
4473,CA-2020-121300,2020-09-29,29-09-2020,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,278.976,3,65.9934,,Online,,,September,2020,0.23655583275980727
4843,CA-2020-118402,2020-09-29,04-10-2020,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Memphis,Tennessee,South,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,293.92,5,-54.882,,COD,,,September,2020,-0.18672427871529665
987,CA-2020-100314,2020-09-29,05-10-2020,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,Central,TEC-MA-10003066,Technology,Machines,Wasp CCD Handheld Bar Code Reader,370.51,3,44.868,,Cards,,,September,2020,0.12109794607432998
4474,CA-2020-121300,2020-09-29,29-09-2020,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,372.22,2,-189.321,,Cards,,,September,2020,-0.50862661866638
4475,CA-2020-121300,2020-09-29,29-09-2020,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,85.552,3,5.4432,,Cards,,,September,2020,0.063624462315317
985,CA-2020-100314,2020-09-29,05-10-2020,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,Central,OFF-LA-10001569,Office Supplies,Labels,Avery 499,93.968,2,2.5896,,Online,,,September,2020,0.027558317725183037
8591,CA-2020-126676,2020-09-29,01-10-2020,First Class,FH-14365,Fred Hopkins,Corporate,United States,Hempstead,New York,East,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,122.98,3,3.9102,,Online,,,September,2020,0.031795413888437145
5139,CA-2020-128335,2020-09-29,05-10-2020,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Mount Vernon,New York,East,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,131.34,3,10.9698,,Cards,,,September,2020,0.08352215623572407
986,CA-2020-100314,2020-09-29,05-10-2020,Standard Class,AS-10630,Ann Steele,Home Office,United States,Pasadena,Texas,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",132.968,4,9.4392,,Online,,,September,2020,0.07098850851332651
4476,CA-2020-121300,2020-09-29,29-09-2020,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,East,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,111.248,4,7.4368,,Cards,,,September,2020,0.0668488422263771
4477,CA-2020-121300,2020-09-29,29-09-2020,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,East,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,122.448,2,2.64,,COD,,,September,2020,0.02156017248137985
5140,CA-2020-128335,2020-09-29,05-10-2020,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Mount Vernon,New York,East,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",128.55,5,24.2285,,Online,,,September,2020,0.18847530143912872
5795,CA-2020-140186,2020-09-29,02-10-2020,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,149.672,2,16.3352,1.0,Online,,,September,2020,0.1091399861029451
5791,CA-2020-140186,2020-09-29,02-10-2020,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,149.0,7,16.8,1.0,Cards,,,September,2020,0.11275167785234899
6209,CA-2020-148138,2020-09-29,03-10-2020,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,Marion,Ohio,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,158.168,2,-6.396,,Cards,,,September,2020,-0.04043801527489758
5792,CA-2020-140186,2020-09-29,02-10-2020,First Class,PG-18820,Patrick Gardner,Consumer,United States,Bakersfield,California,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",187.784,1,0.0,1.0,COD,,,September,2020,0.0
6694,CA-2020-144225,2020-09-30,02-10-2020,Second Class,CC-12475,Cindy Chapman,Consumer,United States,Baltimore,Maryland,East,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,177.88,3,80.7912,,Cards,,,September,2020,0.45418934112885095
5267,CA-2020-147452,2020-09-30,03-10-2020,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,West,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,178.94,3,82.2906,1.0,Cards,,,September,2020,0.4598781714541187
9141,CA-2020-123029,2020-09-30,02-10-2020,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,West,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,206.98,2,47.994,,Online,,,September,2020,0.23187747608464587
5266,CA-2020-147452,2020-09-30,03-10-2020,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,West,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",100.76,2,5.7624,1.0,Online,,,September,2020,0.05718936085748313
5268,CA-2020-147452,2020-09-30,03-10-2020,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,West,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",108.89,1,1.0114,1.0,Cards,,,September,2020,0.00928827256864726
9688,US-2020-130603,2020-09-30,06-10-2020,Standard Class,SC-20050,Sample Company A,Home Office,United States,Arlington,Texas,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,127.646,9,-17.469,,Online,,,September,2020,-0.13685505225388966
9215,US-2020-120908,2020-09-30,02-10-2020,First Class,BF-10975,Barbara Fisher,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,152.664,7,6.9741,,COD,,,September,2020,0.045682675679924546
567,CA-2020-156951,2020-10-01,08-10-2020,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,West,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,108.84,8,45.0016,,Online,,,October,2020,0.4134656376332231
568,CA-2020-156951,2020-10-01,08-10-2020,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,West,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",119.088,7,27.3672,,COD,,,October,2020,0.22980652962515116
2217,CA-2020-129378,2020-10-01,02-10-2020,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,West,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",133.608,4,9.5032,,Cards,,,October,2020,0.07112747739656307
3582,CA-2020-117807,2020-10-01,07-10-2020,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Fremont,Nebraska,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,141.85,1,50.328,,Online,,,October,2020,0.3547973211138527
8992,US-2020-139577,2020-10-01,06-10-2020,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,San Francisco,California,West,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,146.75,5,21.9975,,COD,,,October,2020,0.14989778534923337
2216,CA-2020-129378,2020-10-01,02-10-2020,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,West,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",269.96,2,60.49,,Cards,,,October,2020,0.2240702326270559
570,CA-2020-156951,2020-10-01,08-10-2020,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,468.152,3,0.0,,COD,,,October,2020,0.0
3296,CA-2020-113418,2020-10-01,03-10-2020,First Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,East,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,1754.89,11,767.2005,,Online,,,October,2020,0.437178683564212
2214,CA-2020-129378,2020-10-01,02-10-2020,First Class,NS-18505,Neola Schneider,Consumer,United States,San Jose,California,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,73.44,1,0.504,,Cards,,,October,2020,0.006862745098039216
569,CA-2020-156951,2020-10-01,08-10-2020,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,West,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,113.44,3,9.3312,,Cards,,,October,2020,0.08225669957686883
